id,region,prefecture,ward,town,chome,banchi_text,created_at,updated_at
1329,간토,도쿄도,시부야구,시부야,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1330,간토,도쿄도,시부야구,쇼토,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1331,간토,도쿄도,시부야구,쇼토,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1332,간토,도쿄도,시부야구,진구마에,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1333,간토,도쿄도,시부야구,진구마에,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1334,간토,도쿄도,시부야구,진구마에,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1335,간토,도쿄도,시부야구,진구마에,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1336,간토,도쿄도,시부야구,진구마에,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1337,간토,도쿄도,시부야구,진구마에,6,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1338,간토,도쿄도,시부야구,신센쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1339,간토,도쿄도,시부야구,진난,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1340,간토,도쿄도,시부야구,센다가야,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1341,간토,도쿄도,시부야구,센다가야,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1342,간토,도쿄도,시부야구,센다가야,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1343,간토,도쿄도,시부야구,센다가야,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1344,간토,도쿄도,시부야구,센다가야,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1345,간토,도쿄도,시부야구,센다가야,6,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1346,간토,도쿄도,시부야구,다이칸야마초,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1347,간토,도쿄도,시부야구,도겐자카,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1348,간토,도쿄도,시부야구,도겐자카,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1349,간토,도쿄도,시부야구,난페이다이표,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1350,간토,도쿄도,시부야구,니시하라,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1351,간토,도쿄도,시부야구,니시하라,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1352,간토,도쿄도,시부야구,니시하라,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1353,간토,도쿄도,시부야구,하타가야,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1354,간토,도쿄도,시부야구,하타가야,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1355,간토,도쿄도,시부야구,하타가야,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1356,간토,도쿄도,시부야구,하치야마쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1357,간토,도쿄도,시부야구,하츠다이,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1358,간토,도쿄도,시부야구,하츠다이,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1359,간토,도쿄도,시부야구,히가시,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1360,간토,도쿄도,시부야구,히가시,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1361,간토,도쿄도,시부야구,히가시,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1362,간토,도쿄도,시부야구,히가시,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1363,간토,도쿄도,시부야구,히로오,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1364,간토,도쿄도,시부야구,히로오,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1365,간토,도쿄도,시부야구,히로오,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1366,간토,도쿄도,시부야구,히로오,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1367,간토,도쿄도,시부야구,히로오,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1368,간토,도쿄도,시부야구,혼마치,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1369,간토,도쿄도,시부야구,혼마치,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1370,간토,도쿄도,시부야구,혼마치,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1371,간토,도쿄도,시부야구,혼마치,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1372,간토,도쿄도,시부야구,혼마치,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1373,간토,도쿄도,시부야구,혼마치,6,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1374,간토,도쿄도,시부야구,마루야마쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1375,간토,도쿄도,시부야구,모토요요기쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1376,간토,도쿄도,시부야구,요요기,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1377,간토,도쿄도,시부야구,요요기,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1378,간토,도쿄도,시부야구,요요기,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1379,간토,도쿄도,시부야구,요요기,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1380,간토,도쿄도,시부야구,요요기,5,1-56,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1381,간토,도쿄도,시부야구,요요기,5,57-68,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1382,간토,도쿄도,시부야구,요요기가미조노쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1383,간토,도쿄도,치요다구,이이다바시,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1384,간토,도쿄도,치요다구,이이다바시,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1385,간토,도쿄도,치요다구,이이다바시,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1386,간토,도쿄도,치요다구,이이다바시,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1387,간토,도쿄도,치요다구,이치반쵸,0,"1, 2, 3, 4, 5, 7, 9, 11, 23, 25, 27, 29, 31",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1388,간토,도쿄도,치요다구,이치반쵸,0,"6, 8, 10, 12-22",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1389,간토,도쿄도,치요다구,이와모토쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1390,간토,도쿄도,치요다구,이와모토쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1391,간토,도쿄도,치요다구,이와모토쵸,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1392,간토,도쿄도,치요다구,우치칸다,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1393,간토,도쿄도,치요다구,우치칸다,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1394,간토,도쿄도,치요다구,우치칸다,3,"1-12, 14, 15, 16, 17, 23, 24",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1395,간토,도쿄도,치요다구,우치칸다,3,"13, 18, 19, 20, 21, 22",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1396,간토,도쿄도,치요다구,우치사이와이쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1397,간토,도쿄도,치요다구,우치사이와이쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1398,간토,도쿄도,치요다구,오오테마치,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1399,간토,도쿄도,치요다구,오오테마치,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1400,간토,도쿄도,치요다구,카지쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1401,간토,도쿄도,치요다구,카지쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1402,간토,도쿄도,치요다구,카수미가세키,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1403,간토,도쿄도,치요다구,칸다 아이오이쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1404,간토,도쿄도,치요다구,칸다 아와지쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1405,간토,도쿄도,치요다구,칸다 아와지쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1406,간토,도쿄도,치요다구,칸다 이주미쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1407,간토,도쿄도,치요다구,칸다 이와모토쵸,0,"1, 15",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1408,간토,도쿄도,치요다구,칸다 이와모토쵸,0,"2, 4",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1409,간토,도쿄도,치요다구,칸다 오가와쵸,1,"1, 3, 5, 7, 9, 11",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1410,간토,도쿄도,치요다구,칸다 오가와쵸,1,"2, 4, 6, 8, 10",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1411,간토,도쿄도,치요다구,칸다 오가와쵸,2,"1, 3, 5, 7, 9, 11, 13",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1412,간토,도쿄도,치요다구,칸다 오가와쵸,2,"2, 4, 6, 8, 10, 12, 14",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1413,간토,도쿄도,치요다구,칸다 오가와쵸,3,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1414,간토,도쿄도,치요다구,칸다 오가와쵸,3,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1415,간토,도쿄도,치요다구,칸다 칵지쵸,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1416,간토,도쿄도,치요다구,칸다 키타 노리모노쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1417,간토,도쿄도,치요다구,칸다 콘야쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1418,간토,도쿄도,치요다구,칸다 사쿠마 쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1419,간토,도쿄도,치요다구,칸다 사쿠마 쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1420,간토,도쿄도,치요다구,칸다 사쿠마 쵸,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1421,간토,도쿄도,치요다구,칸다 사쿠마 쵸,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1422,간토,도쿄도,치요다구,칸다 사쿠마가시,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1423,간토,도쿄도,치요다구,칸다 사루가쿠쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1424,간토,도쿄도,치요다구,칸다 사루가쿠쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1425,간토,도쿄도,치요다구,칸다 진보쵸,1,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1426,간토,도쿄도,치요다구,칸다 진보쵸,2,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1427,간토,도쿄도,치요다구,칸다 진보쵸,3,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1428,간토,도쿄도,치요다구,칸다 진보쵸,1,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1429,간토,도쿄도,치요다구,칸다 진보쵸,2,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1430,간토,도쿄도,치요다구,칸다 진보쵸,3,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1431,간토,도쿄도,치요다구,칸다 수다쵸,1,"1, 3, 5, 9, 11, 13, 15, 17, 19, 21, 23, 25",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1432,간토,도쿄도,치요다구,칸다 수다쵸,1,7,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1433,간토,도쿄도,치요다구,칸다 수다쵸,1,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1434,간토,도쿄도,치요다구,칸다 수다쵸,2,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1435,간토,도쿄도,치요다구,칸다 수다쵸,2,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1436,간토,도쿄도,치요다구,칸다 스르가다이,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1437,간토,도쿄도,치요다구,칸다 스르가다이,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1438,간토,도쿄도,치요다구,칸다 스르가다이,3,"1, 3, 5, 7, 9, 11",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1439,간토,도쿄도,치요다구,칸다 스르가다이,4,"1, 3, 5",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1440,간토,도쿄도,치요다구,칸다 스르가다이,3,"2, 4, 6, 8, 10",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1441,간토,도쿄도,치요다구,칸다 스르가다이,4,"2, 4, 6",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1442,간토,도쿄도,치요다구,칸다 타쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1443,간토,도쿄도,치요다구,칸다 츠카사마치,2,"1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1444,간토,도쿄도,치요다구,칸다 츠카사마치,2,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1445,간토,도쿄도,치요다구,칸다 토미야마쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1446,간토,도쿄도,치요다구,칸다 니시키쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1447,간토,도쿄도,치요다구,칸다 니시키쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1448,간토,도쿄도,치요다구,칸다 니시키쵸,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1449,간토,도쿄도,치요다구,칸다 니시 후크다쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1450,간토,도쿄도,치요다구,칸다 네리베이쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1451,간토,도쿄도,치요다구,칸다 하나오카쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1452,간토,도쿄도,치요다구,칸다 히가시 콘야쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1453,간토,도쿄도,치요다구,칸다 히가시 마츠시타쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1454,간토,도쿄도,치요다구,칸다 히라카와쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1455,간토,도쿄도,치요다구,칸다 마츠나가쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1456,간토,도쿄도,치요다구,칸다 미쿠라쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1457,간토,도쿄도,치요다구,칸다 미사키쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1458,간토,도쿄도,치요다구,칸다 미사키쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1459,간토,도쿄도,치요다구,칸다 미사키쵸,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1460,간토,도쿄도,치요다구,칸다 미토시로쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1461,간토,도쿄도,치요다구,키오이쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1462,간토,도쿄도,치요다구,키타노마루 공원,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1463,간토,도쿄도,치요다구,쿠탄 키타,1,1-11,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1464,간토,도쿄도,치요다구,쿠탄 키타,1,"12, 13, 14, 15",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1465,간토,도쿄도,치요다구,쿠탄 키타,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1466,간토,도쿄도,치요다구,쿠탄 키타,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1467,간토,도쿄도,치요다구,쿠탄 키타,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1468,간토,도쿄도,치요다구,쿠탄 미나미,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1469,간토,도쿄도,치요다구,쿠탄 미나미,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1470,간토,도쿄도,치요다구,쿠탄 미나미,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1471,간토,도쿄도,치요다구,쿠탄 미나미,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1472,간토,도쿄도,치요다구,코지마치,1,"1, 3, 5, 7, 9, 11",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1473,간토,도쿄도,치요다구,코지마치,2,"1, 3, 5, 7, 9, 11, 13",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1474,간토,도쿄도,치요다구,코지마치,3,"1, 3, 5, 7, 9, 11",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1475,간토,도쿄도,치요다구,코지마치,4,"1, 3, 5, 7",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1476,간토,도쿄도,치요다구,코지마치,5,"1, 3, 5",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1477,간토,도쿄도,치요다구,코지마치,6,"1, 3, 5, 7, 9",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1478,간토,도쿄도,치요다구,코지마치,1,"2, 4, 6, 8, 10, 12",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1479,간토,도쿄도,치요다구,코지마치,2,"2, 4, 6, 8, 10, 12, 14",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1480,간토,도쿄도,치요다구,코지마치,3,"2, 4, 6, 8, 10, 12",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1481,간토,도쿄도,치요다구,코지마치,4,"2, 4, 6, 8",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1482,간토,도쿄도,치요다구,코지마치,5,"2, 4, 6",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1483,간토,도쿄도,치요다구,코지마치,6,"2, 4, 6, 8, 10",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1484,간토,도쿄도,치요다구,고반쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1485,간토,도쿄도,치요다구,산반쵸,0,"1, 2, 3, 5, 6, 8, 10, 26, 28, 30",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1486,간토,도쿄도,치요다구,산반쵸,0,"7, 9, 12, 14, 16, 18, 20, 22, 24",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1487,간토,도쿄도,치요다구,소토 칸다,1,1-11,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1488,간토,도쿄도,치요다구,소토 칸다,1,"12, 13, 14, 15, 16, 17, 18",2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1489,간토,도쿄도,치요다구,소토 칸다,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1490,간토,도쿄도,치요다구,소토 칸다,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1491,간토,도쿄도,치요다구,소토 칸다,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1492,간토,도쿄도,치요다구,소토 칸다,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1493,간토,도쿄도,치요다구,소토 칸다,6,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1494,간토,도쿄도,치요다구,나가타쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1495,간토,도쿄도,치요다구,나가타쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1496,간토,도쿄도,치요다구,니시 칸다,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1497,간토,도쿄도,치요다구,니시 칸다,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1498,간토,도쿄도,치요다구,니시 칸다,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1499,간토,도쿄도,치요다구,니반쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1500,간토,도쿄도,치요다구,하야부사쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1501,간토,도쿄도,치요다구,히가시 칸다,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1502,간토,도쿄도,치요다구,히가시 칸다,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1503,간토,도쿄도,치요다구,히가시 칸다,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1504,간토,도쿄도,치요다구,히토츠바시,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1505,간토,도쿄도,치요다구,히토츠바시,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1506,간토,도쿄도,치요다구,히비야 공원,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1507,간토,도쿄도,치요다구,히라카와쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1508,간토,도쿄도,치요다구,히라카와쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1509,간토,도쿄도,치요다구,후지미,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1510,간토,도쿄도,치요다구,후지미,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1511,간토,도쿄도,치요다구,마루노우치,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1512,간토,도쿄도,치요다구,마루노우치,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1513,간토,도쿄도,치요다구,마루노우치,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1514,간토,도쿄도,치요다구,유라쿠쵸,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1515,간토,도쿄도,치요다구,유라쿠쵸,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1516,간토,도쿄도,치요다구,욘반쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1517,간토,도쿄도,치요다구,로쿠반쵸,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1518,간토,도쿄도,주오구,아카시초,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1519,간토,도쿄도,주오구,이리후네,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1520,간토,도쿄도,주오구,교바시,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1521,간토,도쿄도,주오구,긴자,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1522,간토,도쿄도,주오구,긴자,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1523,간토,도쿄도,주오구,긴자,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1524,간토,도쿄도,주오구,긴자,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1525,간토,도쿄도,주오구,긴자,5,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1526,간토,도쿄도,주오구,긴자,6,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1527,간토,도쿄도,주오구,긴자,7,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1528,간토,도쿄도,주오구,긴자,8,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1529,간토,도쿄도,주오구,신카와,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1530,간토,도쿄도,주오구,신토미,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1531,간토,도쿄도,주오구,츠키지,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1532,간토,도쿄도,주오구,핫초보리,1,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1533,간토,도쿄도,주오구,핫초보리,2,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1534,간토,도쿄도,주오구,핫초보리,3,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1535,간토,도쿄도,주오구,핫초보리,4,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1536,간토,도쿄도,주오구,하마리큐테이엔,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
1537,간토,도쿄도,주오구,미나토,0,전역,2026-01-28 01:49:16.602887,2026-01-28 01:49:16.602887
